node,betweenness_k400,betweenness_k800,betweenness_k1600
5093,5.703212138511964e-05,3.325411832464044e-05,2.0128265294361465e-05
4716,3.697072379674666e-05,1.997597824729331e-05,1.0821719850097548e-05
613,7.782233900031626e-06,7.485260403348877e-06,7.079863347900954e-06
477,2.031054162083387e-06,2.7998149376376648e-06,2.02875623719332e-06
4882,0.0,0.0,0.0
1334,0.0025855515673825357,0.0025127046669832726,0.002543388791871216
6162,2.7516607840590888e-05,5.6594097822626404e-05,4.4780963384199646e-05
6835,3.093706114429093e-06,3.2551862939483926e-06,3.161262568537109e-06
4968,2.238347518051559e-05,2.683712043897517e-05,3.1945154478347947e-05
952,0.0007172309284603419,0.0008630799442590941,0.0007136448965816273
6607,3.3447462601957646e-06,6.51912513603184e-06,6.137363315291785e-06
125,4.52741144863071e-06,2.5171597941215758e-06,1.7737101231476756e-06
6395,0.0005124077761984581,0.0004120945850383351,0.00031117481210287133
6880,3.420915598443379e-05,3.591450894117175e-05,3.641633829255137e-05
4243,2.8368477984020586e-05,2.3262554955943272e-05,2.3551282951780897e-05
6098,1.5060781718786262e-05,2.356936100363888e-05,1.5033359839207524e-05
1274,1.0949670849911485e-06,5.126426016909467e-06,3.378058398386577e-06
5374,0.0,0.0,0.0
993,0.0,0.0,0.0
4866,1.565294138031586e-05,2.1877273668955692e-05,2.3109497007790875e-05
5019,0.0,0.0,0.0
7073,0.0,0.0,0.0
7028,0.0,0.0,0.0
5617,0.0,0.0,0.0
4824,0.00018647639602782296,0.00018267894314203314,0.0001731493040355286
1474,0.0001538684977578395,0.00020469389360901292,0.0001823111425006746
5016,0.0,0.0,0.0
4419,0.0,0.0,0.0
892,0.0001479974479193912,0.00014519009913214085,0.00014393085896268192
3849,1.4661529656960053e-05,1.3017796560538624e-05,1.805139182262672e-05
5707,0.000377247973354622,0.00020897978708407468,0.00012546516974573676
2801,0.0,0.0,0.0
3537,0.0,0.0,0.0
2969,0.0,0.0,0.0
2336,3.866556047473237e-05,2.3361460719185725e-05,1.0279346951673111e-05
1887,0.0,0.0,0.0
5696,0.0,0.0,0.0
3703,6.037504150277202e-05,5.198882762385718e-05,7.364250626596333e-05
1331,6.857123938252997e-05,4.964677080518728e-05,4.1387021527765595e-05
4410,1.0034906987085748e-06,3.1057916900722817e-06,2.2054958262964562e-06
2124,0.00017793811237929257,0.00018567296041469076,0.00020345836629559716
6191,5.40310170349863e-06,3.7022122477413816e-06,9.777889315397332e-06
5657,2.43146986347832e-05,3.103901822985378e-05,2.490585603180778e-05
1770,4.7551778388823773e-07,1.0950060702767937e-06,7.847998752134691e-07
2160,1.4334227499566156e-07,1.9451599634346834e-07,6.871901313463787e-07
2285,1.074106469162735e-05,1.2527955398435248e-05,1.3622691382674569e-05
5706,3.8529084727537096e-05,3.92925147134978e-05,4.018856233436005e-05
5321,2.0947743815693186e-05,4.576998586058436e-05,5.103355950153961e-05
6608,0.0,0.0,0.0
2582,0.00017021324128101403,0.0014198830358978774,0.0007972748173178958
6063,2.3655702742995712e-06,2.385173894367408e-06,1.3767409624221114e-05
4453,0.0,0.0,0.0
847,9.670994719411303e-06,9.95142038865165e-06,5.62163629932224e-05
409,0.0020688626781845197,0.001229366651387482,0.0008877349989884926
408,0.00037136052346527237,0.0002717867624412537,0.0005350632927928859
6941,0.0003600247808315336,0.00039028043922085414,0.00040486295060584597
6886,1.0933315421862938e-05,1.2931653345930909e-05,1.2627406354556753e-05
2002,0.0006139405238239328,0.0021669851682255404,0.0014161478888542935
748,0.001074579295251129,0.0015099218569456273,0.0012195095301050678
713,0.00022362277033739493,0.0001925055702206164,0.00021168991093293503
5978,4.188289717108192e-05,3.58375896071869e-05,4.076155019495072e-05
5554,0.0010045004639646416,0.0010291215293089817,0.0010088745196851754
3370,3.450760632015732e-05,3.7577067970568345e-05,9.191689044270023e-05
4556,0.0004197085279149784,0.0004205445189442435,0.0004386206562060907
872,7.093870153843407e-05,6.538539547833866e-05,6.870857414045658e-05
246,3.674509391779976e-05,5.1148590172410324e-05,5.534307460509823e-05
7056,4.9984923951821385e-05,4.504485147477481e-05,4.486275574669251e-05
1293,0.0,0.0,0.0
6166,0.00018623633031701834,0.00018572757817167984,0.00017927083470500597
6294,0.00014633879133009486,0.0001434544628218267,0.00014237683121707457
2177,0.00022510314909632672,0.00023858935790190388,0.0002650663298300445
171,4.747181124627383e-06,3.1129249205362075e-06,2.2333593155635386e-06
1291,1.1297809562744113e-05,8.187235195556505e-06,8.55563388837211e-06
6361,0.0,0.0,0.0
2386,1.3054952338847869e-08,6.5274761694239344e-09,6.773002542881536e-09
515,1.7364130216147013e-05,2.7792039384351985e-05,2.7142854875173796e-05
6372,0.0,0.0,0.0
6198,5.522717322671883e-06,1.0281060401509176e-05,7.478733778499863e-06
2286,0.0,0.0,0.0
5259,0.0,0.0,0.0
4382,0.00010552192163542737,0.00014482314605254406,0.0001247553446876571
5917,1.745498401171784e-06,1.8841446096119322e-06,2.0278136586675052e-06
767,0.0,0.0,0.0
2877,7.739890116301448e-05,6.0725887275777534e-05,5.936837751136567e-05
5810,0.0008912188773017153,0.0011445886205802048,0.0012719917357048077
1699,0.0002795666865246031,0.0003419242093887992,0.0001658015392722172
5482,2.792875241488146e-05,3.100250457828106e-05,3.153827876454966e-05
3571,0.0,0.0,0.0
337,0.0,0.0,0.0
6401,0.0,0.0,0.0
4373,0.0,0.0,0.0
6514,3.335549354602463e-06,2.0097469804920878e-06,3.6316359842057064e-06
5176,0.0,0.0,0.0
5908,6.069309040545663e-06,5.052196486803386e-06,7.264434654335898e-06
5324,8.910609633792375e-05,5.705059113396991e-05,5.7952195656864906e-05
54,1.4887085486556683e-07,2.7107661713925076e-07,2.3507410743017293e-07
2525,0.0001242956103511721,9.484841786190186e-05,8.712478604152832e-05
689,9.10249246108375e-05,8.057879794818672e-05,0.0001369317149727018
2162,0.00010949393931548395,0.00038975029029235527,0.0002494472497644926
2697,0.00023997603858491164,0.0001919994076418901,0.0001357567349971086
4077,0.0,0.0,0.0
5811,0.00013531864670051662,0.00014128343107353114,0.00013013071794269775
1452,7.443491695537892e-06,7.701252012521379e-06,8.928956289476562e-06
5332,0.0,0.0,0.0
5725,0.00022882845486620626,0.00015148131211432093,9.628105886805078e-05
5135,0.0,0.0,0.0
4896,0.00018590051227402677,0.00016071842628034662,0.00011639144649758423
3116,0.0,0.0,0.0
5281,1.9353906193990387e-05,1.9845660795982505e-05,2.0851815129658952e-05
4514,1.0217629369806136e-05,4.427346702981997e-05,3.530667102296861e-05
3972,0.00014037057832678272,0.00014037057832678272,0.00014037057832678272
2584,6.89007274676159e-07,4.3423683428375297e-07,2.906385734521593e-07
1052,7.865529022321348e-06,6.6605564458228354e-06,5.993177891e-06
6868,0.0001444798245832208,0.000144835521181849,0.0001454654927577289
1245,0.0,0.0,0.0
1322,0.0002740246883746527,0.0006210216352131779,0.000508698610602484
1756,2.733427943770216e-06,3.5609457237385357e-06,4.448691249424543e-06
6574,0.0,0.0,0.0
4043,2.329330476017728e-05,2.0535079525171397e-05,3.638697108324162e-05
2511,0.0002599449764590693,0.0002074679284168543,0.00021035907950664562
5169,7.955758826525525e-06,7.693580420998228e-06,7.223533396457425e-06
5596,0.0,0.0,0.0
3805,4.791154947034836e-05,0.00012172042353832111,4.292369495966498e-05
383,0.00017406527795472905,0.00015503564262977387,0.00015566007520859522
4270,0.0003206110788586493,0.00018593853865254067,0.00012291482110307885
5356,2.7582326843917177e-06,2.8140585139492364e-06,5.36138627082653e-06
6633,0.0,0.0,0.0
2601,1.4120728240509227e-05,1.313650062239498e-05,1.2402581937774576e-05
2873,0.0,0.0,0.0
5872,0.0006136866801919328,0.0005013486130156913,0.0005025782437222134
2206,1.8098782287111725e-06,2.0656273491315126e-06,2.235794747260372e-06
4213,0.0002736213712963622,0.0003530851853792404,0.00041705117592105896
6679,0.0,0.0,0.0
2754,0.00010292535819558301,0.00010044476003156004,0.00011397446500425121
5187,1.835611810190421e-05,3.0295857345482623e-05,4.329596893965074e-05
4257,2.432329791494705e-06,4.802396782442671e-06,4.323525149189825e-06
3355,0.0,0.0,0.0
5943,0.0,0.0,0.0
3748,1.4804318657683852e-06,1.4653691029701152e-06,1.4735862620763773e-06
831,0.0004933378976608733,0.0004927663156978683,0.0011710880679793368
754,0.0026400196518809663,0.0013901951151038745,0.0007652828467153284
6483,1.917873120939706e-05,1.409842147007678e-05,1.2698249192667236e-05
6501,0.000718829101755926,0.00048311964426937234,0.0004601109879081304
2348,5.7431263746477735e-05,0.0001128700632904585,0.00011597662023002664
2239,0.0002880997239348214,0.0013018402720214326,0.0008801866043677308
3526,3.5757582798231476e-08,5.0086843068178625e-08,6.008010496347795e-08
4360,0.0,0.0,0.0
3533,0.000962615126730174,0.0013120724468810327,0.0011832839243645808
6345,0.0006645000377315306,0.0004812938911551384,0.00040304769234867684
2651,5.1259939903379246e-05,3.128695657990743e-05,2.9888231472445116e-05
6371,4.648362025940532e-05,4.507591690349703e-05,0.00023618778588033027
5166,0.0001850834700272473,0.00019429754095710505,0.00018984506197839945
2263,2.9090644773637477e-05,2.04966440442944e-05,1.5132130281499322e-05
3558,2.306153395349294e-05,1.847212300804419e-05,3.351183775227444e-05
5608,1.4289430088441138e-06,1.3389904797922838e-06,1.541565874508044e-06
5424,1.7674909000797194e-05,2.053324845472579e-05,5.547567107707614e-05
3594,4.3443074308892966e-05,2.694976519734102e-05,1.828561770955542e-05
4166,1.924037381157675e-05,1.901332846482424e-05,4.402465005930717e-05
6771,0.0,0.0,0.0
4796,0.00012650224271092803,0.0003072065367904723,0.00020563853647875453
3458,0.0014371280144205776,0.0019016581017578793,0.0019494550775056958
1233,2.885744959267181e-05,2.897098979135867e-05,6.220527163416387e-05
6397,0.0015417654338844482,0.002042593172157589,0.001886160545922334
2360,0.00025893831713562083,0.00020814961343896044,0.00023588708347208574
4127,0.00020290851472841008,0.00016520416361301063,0.0001422348265042247
2637,1.7300454438322934e-05,2.4104500136606434e-05,2.5978794860948082e-05
2055,0.0001449131119747229,0.00014507581858953474,0.00015167988525487388
6811,7.809047928768521e-06,8.163149766765807e-06,1.3351701477396398e-05
4960,3.31538134333294e-05,3.242229606195029e-05,3.2442405890868386e-05
752,0.00026522218573958275,0.00026116858236863546,0.0002581923197115636
4596,2.883898142408599e-06,4.458252906908741e-06,2.5441169083854303e-06
5647,3.628130589325428e-05,5.716848163601143e-05,4.203305341007211e-05
2920,0.0009517827539986176,0.0006005249919655837,0.00044438179328606974
5899,0.00017710020497027154,0.0001648460747175212,0.00017248400491747835
3597,0.0001207730397324757,0.0001169870416972979,0.00011735443511164599
6366,1.852894814044684e-05,1.6801894107405407e-05,2.4932192661146403e-05
6405,0.0005801824757883794,0.0006926590896035085,0.0008735575892982983
6344,2.079956117869039e-05,3.678916211983732e-05,4.63058608982862e-05
3205,3.6324252934160765e-06,3.015083329382245e-06,4.157903706153266e-06
4427,9.954579432422499e-05,0.00018578026066844129,0.00015310933296806248
6780,0.0001731704428120627,0.00017242159753852422,0.0007969978646552941
1261,5.397002431394316e-07,1.6038170253223293e-06,1.803622379430812e-06
4741,0.00027225679788000026,0.0001588767802346226,0.00011425688105784711
5564,2.579023255036777e-05,2.783450630711666e-05,2.865189257182707e-05
1358,1.518755635759816e-05,3.0530258729721195e-05,2.1885186483952898e-05
912,3.0592200958245644e-05,1.8104023160698543e-05,1.2104203323875573e-05
2572,0.0,0.0,0.0
3729,0.0,0.0,0.0
918,0.00011238870617462458,0.00011103133259439015,0.00017628929138834387
2243,0.00022849245902018355,0.00023290225284458986,0.00022199558646268858
1541,0.0,0.0,0.0
5446,0.0008885196082672488,0.0008835574109292734,0.0015092161479140942
3288,0.00024100273168393255,0.0007419830307480422,0.00048719248640654775
3030,0.0,0.0,0.0
922,4.321387483015579e-05,4.0769946307834883e-05,4.218826694153755e-05
3790,0.00021744102657584165,0.00013093674966565725,9.198292637884005e-05
3017,0.0011763481885948004,0.0006571506596722703,0.00041813166098837506
6403,0.0003696573034785333,0.0003596554288911089,0.000886342059476167
1953,1.0209281173986998e-05,1.0145100186960267e-05,9.516375137536691e-06
3122,1.9951608041103886e-05,2.874923683611154e-05,1.761246864844208e-05
2866,8.985062173814891e-07,8.984385308334892e-07,1.271064766439695e-06
4061,0.002640242514680777,0.0013903745596081517,0.0007654063019122519
42,1.3356928547639619e-05,9.569335453425186e-06,7.432016715635748e-06
5683,6.633188198390171e-05,0.0001312468149580969,9.73570272115367e-05
6838,0.0007365167842570813,0.0006442988807424335,0.0009419925300711201
2240,0.0,0.0,0.0
6458,9.143137909921751e-05,8.854778615031339e-05,0.00010048357358813176
1487,3.055773713878899e-05,2.709707351849535e-05,3.492578958354346e-05
5231,5.998555469420769e-05,6.686535157202241e-05,9.000036739253015e-05
1889,1.8700820089138514e-06,1.7720798411770307e-06,1.8742773564167127e-06
965,0.0008403093267147814,0.0007025424172803412,0.0006450044272332267
5684,0.002375997186904426,0.001686781159256378,0.0016698459004594616
6111,8.951294152088993e-05,7.784348085742482e-05,9.319492114017148e-05
5307,1.6793124521371506e-05,1.4836877309425629e-05,3.881414565179452e-05
3821,9.72920142206107e-05,6.853296859325987e-05,5.0448836810438565e-05
2658,0.0,0.0,0.0
6786,4.1575690113186324e-05,4.099010091319362e-05,4.562347269628722e-05
335,0.00011794047638330448,0.00011113856928060599,0.00012577163141885145
2438,0.00013336698542207675,0.00011787303773590697,0.00016077573264824396
1688,6.349374274035752e-05,0.00014937425275766543,0.0001948838419110499
5335,1.1160398019552254e-06,1.3348195887290574e-06,1.1854804662830327e-06
4123,0.00010299286278735723,0.00016454685432303734,0.00017238690055593336
3580,0.00011936808150159674,8.875040380774354e-05,6.234111211962232e-05
2195,0.0003932935652461921,0.00034975605851724823,0.00040014760945793226
1674,4.952303720309368e-05,3.543986433191399e-05,3.7033903760868615e-05
6200,0.0,0.0,0.0
282,4.2761419854317484e-05,4.3976127411408085e-05,4.5696014014212206e-05
291,0.00023913005156240227,0.000212916553510202,0.00027964670026268203
1079,4.504698668847353e-06,4.454168101132161e-06,4.519434373001299e-06
1739,0.0006134359037704536,0.000594426518257899,0.0006081398647482471
4352,2.3450773457150223e-05,2.4513291289172823e-05,3.788517374874499e-05
4793,0.001925999625397908,0.0027947216332145134,0.0022491493050367487
4237,2.227405327081082e-06,1.994186626453451e-06,2.6771030953233663e-06
2896,0.0,0.0,0.0
2172,0.00014037057832678272,0.00014037057832678272,0.00014037057832678272
4509,0.0004184013053466458,0.00023758527374473284,0.00014735034887456986
4056,0.0006371272848296059,0.00036844709419377023,0.0002308771228261953
211,0.0009843557301417978,0.0010931419252052084,0.0008626101252020895
997,1.0375541894567638e-05,1.114787100335705e-05,1.056030499214228e-05
2205,2.21148068601019e-05,2.1706499039313283e-05,2.0200064104698285e-05
6644,3.842317853812371e-05,4.8002970359511736e-05,3.882025703514073e-05
2728,0.0004609614483883167,0.00043787853214517834,0.0005072569593548112
5641,3.0036584367956153e-05,5.9200843050811774e-05,7.798145057177752e-05
2298,0.0,0.0,0.0
3578,0.0,0.0,0.0
747,2.1612821855764426e-07,2.5142049664337326e-07,4.173411578229777e-07
3410,5.104371676985801e-06,4.803175558184588e-06,5.29904846302325e-06
6215,0.00011089087900695932,6.469952177412315e-05,5.2249796423144285e-05
1963,0.0005557342703447664,0.001942714661164407,0.0013322759206246461
5583,2.8031211745261404e-05,1.4415741263350397e-05,1.2054801510068065e-05
1523,0.00018500225134813556,0.00018327623821732034,0.00019107693995312763
2467,2.5566806156819944e-05,1.635263345546669e-05,3.666021066803587e-05
3089,0.00010540542322816424,8.100278387512085e-05,6.630722140766245e-05
3430,0.0,0.0,0.0
4184,7.43019371224211e-05,0.00011022156446004492,0.00012478058933605403
3863,0.00042682546807861795,0.0009033900446118768,0.0006390179092669368
2717,7.267640744072975e-06,6.513227087816314e-06,6.259269501343876e-06
3322,0.0009609149035091654,0.0014439227346877256,0.0010537046263090833
4901,0.0,0.0,0.0
5820,7.038017321177072e-06,6.535111451757578e-06,6.950586552374267e-06
4939,2.9200710833554814e-05,1.688501226594464e-05,1.3310025344222865e-05
6533,0.00041142447435650776,0.0007643967922026546,0.00037073708404330356
480,0.0001834346224292925,0.00019151957545273556,0.00018807685659606184
6437,0.0,0.0,0.0
7044,0.00015090475733043322,0.00014331232413821053,0.00016034066449064068
389,1.8262577757383604e-05,2.5550138204557703e-05,3.229849994386424e-05
4495,3.18029005431315e-05,3.054903626113889e-05,2.6747837329793497e-05
3958,0.00017793000576032085,0.0001767698011248971,0.0002482895911100123
215,9.932547763372614e-07,1.1949684775415326e-06,1.321752656196165e-06
289,6.220793232638617e-06,6.349654453073976e-06,1.0749865656563553e-05
6021,0.0,0.0,0.0
1435,5.2738701777286926e-05,5.8648415595210804e-05,0.00010140925690510651
2598,0.0,0.0,0.0
2089,0.0001061901446552109,0.00010885384079295221,0.00011081661475936905
596,0.0006730183881987974,0.0006353213942986485,0.0006722022574791479
6418,3.209888375566516e-07,3.360659307443054e-07,6.962392657587479e-07
228,0.002779688377316116,0.0015317785637437033,0.0009058686665128651
1924,0.0419755854240011,0.04319670178534594,0.0396434890001174
2763,0.00014037057832678272,0.00014037057832678272,0.00014037057832678272
4892,9.245361578920227e-05,0.00017367615160633376,0.00018947092624704495
1822,0.0002738313827294355,0.00027025847653377213,0.0002471610798432248
2020,1.1534036635297769e-05,1.0796389416488706e-05,1.2210652689176948e-05
1269,0.0,0.0,0.0
1816,5.0849331797537056e-06,5.219294575287507e-06,6.361768889504562e-06
2715,7.061902584015477e-05,5.2194189686758585e-05,6.271522956524631e-05
1594,0.0010654811015506852,0.0006949080036220721,0.0005117595880019824
4612,0.0012368330225840452,0.0007069187506405872,0.0007703383121686859
530,0.0003526671437448749,0.00026490465567736564,0.00026577699684748185
5757,0.0002821857677064535,0.00018657670356827852,0.0002320744243608248
5333,0.0009581106021391968,0.0009607908394389823,0.0015383674761946207
3012,2.0327178003716663e-07,4.913368230803696e-07,5.351652037987055e-07
5523,0.0013014159211324034,0.001069780546456722,0.0005515782783056498
3912,5.015833555594886e-05,6.79017375648828e-05,0.00014401039018101448
5138,0.00437840369034579,0.005176979500627455,0.0049608430441626765
7076,7.922310417556944e-06,7.56414595230562e-06,8.05673066473294e-06
4886,8.93695676309444e-05,7.187716671044259e-05,6.719367847440306e-05
6524,0.0,0.0,0.0
2290,2.0339131017965003e-06,1.1063894357919687e-05,7.047780495698089e-06
3494,1.6507445199921703e-06,1.7750158495003114e-06,4.40155044593786e-06
5076,5.475906500145028e-06,5.253791422666601e-06,5.09416898985065e-06
6518,1.565020387162719e-07,1.3848800622737896e-07,1.994477637169543e-07
2347,1.0699077299863325e-06,6.470013179757936e-07,6.529219765383954e-07
1393,0.00011041826199561016,0.00010164674104637998,0.0002021962524434373
354,0.0002897962476800639,0.0002783289917448741,0.00027277753070185885
1525,0.0,0.0,0.0
7,7.394809947823356e-05,7.257608636903567e-05,7.344226473197077e-05
3411,1.0369329722286661e-05,1.593789733321049e-05,1.4744155234415042e-05
4400,8.588391739950347e-06,5.07438161388675e-06,3.56323691955488e-06
6550,2.931807049204502e-05,1.9090175977176094e-05,2.0352363339916464e-05
6840,9.231799151466822e-06,9.438046406572326e-06,9.44033971028091e-06
1401,0.000777602489220266,0.0005547110793204773,0.00046986145254268867
5604,1.629957148799684e-07,5.22051102256399e-07,8.117742252933988e-07
5182,3.774049201336031e-05,6.878316592040762e-05,9.379122252266938e-05
2278,1.9059775288230655e-07,1.6304750024986874e-07,3.8959905251495924e-07
3107,1.145966731367631e-05,5.991560882725195e-06,3.351758071273618e-06
6449,1.907757089084036e-05,1.1040803463739155e-05,1.0701413329558095e-05
1412,0.0,0.0,0.0
6902,0.00011527553597070655,0.00011729066428487966,0.0002562290256730852
6030,5.188465784039091e-05,5.5596091105301906e-05,6.0101960188440205e-05
4096,2.3556361781972017e-06,5.821002088391074e-06,3.6073248194104553e-06
4511,2.5386417010131965e-06,5.314424467568915e-06,4.775420738998293e-06
3324,3.1121753414700435e-05,6.782124429511505e-05,6.938362389739932e-05
3314,8.072592059235705e-05,4.706694782316358e-05,4.05963097532176e-05
6914,0.0006067008656996273,0.0010417920351813435,0.001082620758154359
647,6.699403240074832e-06,6.932166448466088e-06,1.4004045301945197e-05
3797,0.0007995012166913534,0.0011572477431072566,0.0009733735053839251
4440,0.0,0.0,0.0
6893,0.0,0.0,0.0
239,0.0005127651683580595,0.00029990561334000476,0.00021310299130797774
4210,8.935646285203437e-05,0.00010739154762438281,0.00022911743258999725
1637,8.871694530745815e-05,6.832987802287546e-05,9.625997953735656e-05
3527,2.2704393494109662e-06,5.929743175097136e-06,3.567973566054988e-06
3683,0.0,0.0,0.0
1191,1.2940814120262781e-05,1.850488584982057e-05,1.7150172187989067e-05
2957,4.048735835755206e-05,6.031869947077447e-05,5.198331198274376e-05
1843,0.00011192186333123711,0.00019224343744528305,0.00015115756045689483
6317,0.0026632567810702646,0.0014169786832994658,0.0008142686029022443
3347,0.00017232921326705425,0.00011202812113120007,0.00012708582291486858
2688,9.40794966368179e-06,8.951695851768967e-06,9.782075758137245e-06
2780,0.00010439004726253356,0.00011914295086418124,0.00011629407726708355
3880,0.0002251839834805926,0.0001370143853869675,0.00012310199212694738
1583,1.736410352962187e-06,2.8641231436695978e-06,2.8405592135441786e-06
680,1.6898146522022252e-06,2.015577036620252e-06,1.1615922842887306e-05
4084,0.0,0.0,0.0
6453,2.7761392409314682e-05,4.742623120859787e-05,4.4121975884704345e-05
2132,5.767079552699666e-05,8.25861465124409e-05,8.022925993982882e-05
1260,0.0,0.0,0.0
1697,2.1276100614822813e-05,0.00022269633576231423,0.0001209026389306474
6717,0.0003509742492654161,0.00038341536924393964,0.0005135723237032062
2031,0.00019967535134121493,0.00019493780565908335,0.00020014248389521323
726,0.0009708804383042904,0.0008037798998678166,0.0007191338464583653
4220,0.0003012503324405243,0.00029443609997038584,0.00029306723809984403
6383,9.266948012404668e-05,9.471810879379603e-05,9.249158357727368e-05
2586,0.004242706436702658,0.0034205831912009176,0.0032567497714785206
616,1.2186631661512189e-05,8.08171563915529e-06,4.524590186703528e-06
114,0.000307662201998257,0.0015556765963772147,0.0009297239741163604
1602,0.0,0.0,0.0
2738,0.000711533978825426,0.0009339746079055493,0.0008912346761062532
3908,3.059593811488576e-06,3.276412156232431e-06,2.1073659346016744e-06
5212,1.1749924065218059e-05,1.1841440069633528e-05,1.7110330457181158e-05
3459,0.0,0.0,0.0
4107,3.690392167762241e-07,3.675921182501204e-07,6.176322710168642e-07
6144,0.0005211737045943355,0.0005766524549000832,0.0006571238967735946
6490,1.8395854956443968e-05,1.68399526202494e-05,2.0997585654759815e-05
6769,1.0907738971264279e-05,1.240149288705853e-05,1.9924300567100988e-05
3697,0.0,0.0,0.0
856,0.00011022344296344884,0.00013229753951478102,0.0001390476155044635
1655,0.00017442962463880325,0.00016994137945185937,0.00018383649782630296
483,0.0007158483286163167,0.0005170070658848558,0.0005216123269092697
3973,2.8583875381063843e-06,2.4392787089242717e-06,2.011164105577041e-06
4560,5.3424957654252816e-06,9.010368211899874e-06,1.0525940442023195e-05
1600,0.00045727097813768426,0.0013134471724332928,0.0009393167253172394
1307,0.0,0.0,0.0
2226,6.863917587421173e-07,7.005402722966252e-07,5.378147159732051e-07
1677,3.55285730478599e-05,3.976180745676012e-05,5.779305681147343e-05
4708,0.00014056783050450878,0.0001411599259378733,0.00014103880366439758
3722,0.00026109571930742664,0.00015515826102293406,0.0001828968957049037
5243,5.571068579148045e-05,8.896966072297996e-05,7.834513075863932e-05
3077,3.558578080035395e-05,5.713836229727112e-05,5.84422462205217e-05
763,0.0,0.0,0.0
2236,2.032034395319366e-06,2.013621323312454e-06,1.5086184952791595e-06
4227,5.838455224314032e-05,6.402632149763052e-05,5.8029205921368664e-05
4288,1.4953548473981245e-05,1.3500003428041374e-05,1.2830417762485598e-05
1076,0.00044821952975506954,0.00037885196175916995,0.0008536061733528617
6565,0.000134844104592311,8.157609833078753e-05,5.788943936158022e-05
3964,1.1502059205394948e-05,7.599735522460708e-06,5.266633839976669e-06
4186,0.0,0.0,0.0
4869,8.122470436689668e-05,7.315512380539413e-05,7.215205617338758e-05
552,0.0009541260922440147,0.0009588252285531278,0.0023571069895068648
402,4.744910214868116e-06,7.376247539167616e-06,9.178367551547003e-06
2008,0.0,0.0,0.0
5245,0.00014037057832678272,0.00014037057832678272,0.00014037057832678272
2436,1.5209050024683754e-05,1.5812604924554835e-05,2.4483121594228863e-05
6616,2.8213007000189435e-05,2.516597971050238e-05,2.5089588379775565e-05
2565,8.444934879126719e-07,7.329427850661355e-07,2.884925970538689e-06
4250,0.0001465792854450274,0.00014465739895328747,0.00014517483005964862
120,0.00027029209159336494,0.0002542989615613545,0.0002510399484040887
185,0.0003842791474324872,0.00041364360737750804,0.0006705324956715219
235,0.0,0.0,0.0
455,0.0,0.0,0.0
6702,0.0003643635814234832,0.00031932618355586114,0.00031438358290899343
2741,2.7374369373634658e-05,1.792333528253703e-05,1.624046505292129e-05
5315,0.004106153010462405,0.004749951919759016,0.004608078241588848
2768,0.00021930431768393845,0.0002769040168429537,0.00024916701825761705
5644,0.0,0.0,0.0
1783,0.00013067986086257694,0.00011046498777854519,0.00011201626119149216
6130,0.00011833385497760615,0.00012622468414616775,0.00012453177763572802
1138,5.5586863066493455e-05,0.00011125912735870137,9.163095111937807e-05
1021,5.61501696864545e-06,5.97349636541074e-06,2.3403880360569057e-05
780,7.187198677494534e-07,7.939349674214009e-07,7.352910591542642e-07
5265,0.0003090846652690986,0.00019800094896677388,0.00012878467595309713
5251,1.6779117668842911e-06,1.7044356617724972e-06,1.6821505516692014e-06
4013,3.068129027579522e-05,3.3034363560625e-05,3.383806769284283e-05
2811,0.00010685079989606908,0.00011877523402862401,0.00012254582124980254
3163,0.00020631044868053348,0.00014714253543192968,0.00011812814223614076
4272,0.00016937927644695768,0.00014007015231905793,0.00011509003690189597
1205,2.5565302532560473e-05,2.229742283028577e-05,1.900087886938496e-05
5095,0.00016606924505021064,0.00016602674444101458,0.00016932974431821418
3978,0.0001027318275930589,9.214081220118582e-05,0.00039273885966181564
2826,7.11924462284287e-06,8.605718081194502e-06,2.1217051725102907e-05
2316,0.00040021655163815096,0.0003382034256443413,0.0003211778402151675
17,5.178198519721631e-05,3.387096379820204e-05,2.4466420411273796e-05
772,0.0,0.0,0.0
1558,0.00016486319769988515,0.00010420129284971393,7.753935302723852e-05
3127,5.245688355361486e-06,5.250830782219454e-06,5.253106608687957e-06
4362,7.516503555058469e-07,5.458953441415974e-07,4.594326624388028e-07
4341,4.772621026557301e-05,5.02529212905261e-05,4.183080226058117e-05
6712,3.4581091980844315e-06,3.5299064256962744e-06,5.848931976457379e-06
2332,0.003220237672881845,0.0017711527651619353,0.0010801194642601725
2529,0.0035332217742742485,0.004049704764867168,0.003928079903506354
336,3.7953786651943523e-05,2.7529638069815432e-05,2.6028942683135317e-05
5724,0.00037405985896324877,0.00039005671599923853,0.0003809091675566305
1301,1.1481309394333291e-05,9.23643787015769e-06,7.991335830653487e-06
5893,0.00036182795157032476,0.00024190476539508223,0.00018747993866975564
6174,0.00033927297576031657,0.00033894675663094585,0.0003404254902778671
4504,5.0338616229837145e-06,6.144175962465156e-06,8.115894405201761e-06
347,0.0,0.0,0.0
5399,0.0,0.0,0.0
3275,0.000966177881919859,0.0011850808829457881,0.0010936514735373662
6614,4.767560813448156e-05,5.204770050143449e-05,5.3699213874297465e-05
5101,6.38622615810948e-05,7.5076425705811e-05,9.389418306826573e-05
916,7.317450511244913e-06,8.246538605866413e-06,8.201394225844198e-06
4932,0.002584904878976387,0.0016761192120841744,0.0012948024093846376
6089,0.0,0.0,0.0
