node,degree_centrality,betweenness_centrality,pagerank,degree_raw,louvain_community,participation_coefficient,z_within_degree,role
2793,0.0026666666666666666,0.000265015420966158,0.000232595136739755,19,6,0.6481994459833795,0.20489704464943517,Streamer Cau noi (Bridge)
5842,0.0471578947368421,0.048597012253871884,0.004132800431075657,336,5,0.7814803004535147,9.529431529800362,Khac (Peripheral)
4914,0.0008421052631578947,0.00015270623627704552,0.00010811397923782498,6,3,0.4444444444444444,-0.04694724539432026,Khac (Peripheral)
2331,0.00042105263157894734,6.838370005946771e-06,5.925888545279193e-05,3,1,0.4444444444444444,-0.5986195980643021,Khac (Peripheral)
3660,0.0002807017543859649,3.3462051153271356e-05,5.9788597314918424e-05,2,0,0.5,-0.5433669491892589,Khac (Peripheral)
4377,0.0033684210526315787,0.0002724230655041623,0.0002846355368919358,24,5,0.7048611111111112,0.21364210416132204,Streamer Cau noi (Bridge)
1748,0.001543859649122807,0.00014237281388995913,0.00013836675061102544,11,1,0.6446280991735538,-0.1360275870909038,Streamer Cau noi (Bridge)
5873,0.0002807017543859649,1.232433806789734e-07,4.1157540592958174e-05,2,4,0.0,-0.38343001802725735,Khac (Peripheral)
5704,0.00014035087719298245,0.0,3.2832546101197534e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
776,0.00042105263157894734,3.4567481929038534e-06,5.4804504027356106e-05,3,6,0.4444444444444444,-0.29170288937188404,Khac (Peripheral)
3327,0.00042105263157894734,7.048201277264719e-05,5.561236793050217e-05,3,9,0.0,-0.09760367786544846,Khac (Peripheral)
5302,0.0016842105263157893,0.0018280542423630035,0.00018874671362499617,12,6,0.7916666666666667,-0.1498171939372214,Streamer Cau noi (Bridge)
2065,0.0005614035087719298,2.3220510054981653e-06,7.032231697254441e-05,4,1,0.375,-0.4829715953209526,Khac (Peripheral)
6217,0.001543859649122807,0.0010634298612922223,0.0001752731605640751,11,1,0.5454545454545454,-0.020379584347554196,Khac (Peripheral)
1494,0.0002807017543859649,2.562550690477826e-07,5.1319351606779934e-05,2,4,0.0,-0.38343001802725735,Khac (Peripheral)
1035,0.0002807017543859649,1.1113287832969557e-06,4.326240234247163e-05,2,15,0.5,-0.6360721892977823,Khac (Peripheral)
5999,0.0008421052631578947,0.00015168790848428773,0.0001055226624836263,6,0,0.6666666666666667,0.029268008972723546,Streamer Cau noi (Bridge)
3870,0.0005614035087719298,6.948652157369869e-06,6.603043363821274e-05,4,8,0.75,-0.7985918306870473,Streamer Cau noi (Bridge)
6753,0.0016842105263157893,0.00042446051569809234,0.00015749593261741101,12,1,0.7777777777777778,-0.36732359257760294,Streamer Cau noi (Bridge)
2971,0.0002807017543859649,0.0,4.4435399836555606e-05,2,9,0.5,-0.2584446315564888,Khac (Peripheral)
5348,0.0008421052631578947,1.5867190771547118e-05,8.401817431557327e-05,6,5,0.6666666666666667,-0.4570947344846889,Streamer Cau noi (Bridge)
3142,0.00014035087719298245,0.0,3.327280235636955e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
5228,0.008,0.003895163464084223,0.0007090810526416314,57,6,0.6124961526623578,1.9784682375827178,Khac (Peripheral)
898,0.0002807017543859649,2.1631084981675908e-06,5.479556177258481e-05,2,9,0.5,-0.2584446315564888,Khac (Peripheral)
607,0.004210526315789474,0.0009682562475222282,0.0003306870141911629,30,5,0.4755555555555556,0.884378942807333,Khac (Peripheral)
1075,0.00014035087719298245,0.0,3.1992374573487124e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
6129,0.0005614035087719298,0.00014415649098609834,8.361545283160165e-05,4,15,0.375,-0.02843616846272445,Khac (Peripheral)
4527,0.0008421052631578947,5.3194299108706356e-05,8.96814013004125e-05,6,4,0.6666666666666667,-0.31638517383463,Streamer Cau noi (Bridge)
6687,0.0002807017543859649,0.0,4.499644384732997e-05,2,3,0.0,-0.3881735655774289,Khac (Peripheral)
6761,0.0005614035087719298,2.6806746222595184e-05,6.443919625180998e-05,4,4,0.625,-0.38343001802725735,Streamer Cau noi (Bridge)
3462,0.006175438596491228,0.002860049769422172,0.0004905125088225352,44,5,0.6002066115702479,1.3315368352380068,Khac (Peripheral)
3535,0.00014035087719298245,0.0,3.234123276654632e-05,1,4,0.0,-0.45047486221988475,Khac (Peripheral)
693,0.0008421052631578947,5.2740425024611067e-05,8.891447735697399e-05,6,4,0.5,-0.24934032964200262,Khac (Peripheral)
1946,0.002526315789473684,0.0019707053128659086,0.0002232864596000585,18,1,0.7716049382716049,-0.020379584347554196,Streamer Cau noi (Bridge)
4610,0.00014035087719298245,0.0,3.1367172715608715e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
2640,0.0005614035087719298,2.5269881596574498e-05,7.008775143734694e-05,4,8,0.75,-0.7985918306870473,Streamer Cau noi (Bridge)
6990,0.0016842105263157893,0.0002689989069077127,0.0001796889210373986,12,2,0.7222222222222222,0.34519012525093823,Streamer Cau noi (Bridge)
5172,0.0007017543859649122,0.0001244612042353909,7.831650845556795e-05,5,5,0.72,-0.5316210498898012,Streamer Cau noi (Bridge)
3310,0.00042105263157894734,5.7141135076917625e-06,6.241480933463994e-05,3,14,0.6666666666666667,-0.5111872250074323,Streamer Cau noi (Bridge)
528,0.00014035087719298245,0.0,3.3227602716804e-05,1,1,0.0,-0.7142676008076517,Khac (Peripheral)
4436,0.0008421052631578947,8.434327861850686e-05,9.348912733236278e-05,6,5,0.2777777777777777,-0.3080421036744642,Khac (Peripheral)
1320,0.001543859649122807,0.00024264825601367013,0.0001473618147539686,11,14,0.7107438016528926,-0.12539418053002366,Streamer Cau noi (Bridge)
4583,0.0002807017543859649,0.0,4.771602753220875e-05,2,13,0.0,-0.4139796025984502,Khac (Peripheral)
1791,0.00042105263157894734,5.673231521272019e-05,7.748322915470272e-05,3,9,0.4444444444444444,-0.1780241547109686,Khac (Peripheral)
6209,0.001543859649122807,0.00017946077947790306,0.00013440542391386667,11,4,0.5454545454545454,-0.04820579706412048,Khac (Peripheral)
6368,0.0023859649122807015,0.0002520001555664162,0.0001967713188610666,17,5,0.754325259515571,-0.1589894728642396,Streamer Cau noi (Bridge)
3101,0.00014035087719298245,0.0,3.760150467404162e-05,1,16,0.0,-0.23233892186291363,Khac (Peripheral)
1778,0.0009824561403508772,4.124147943027149e-05,0.00010056810657739538,7,6,0.7346938775510204,-0.2207600416545527,Streamer Cau noi (Bridge)
4452,0.0002807017543859649,4.039452914925389e-06,4.853443997793359e-05,2,1,0.0,-0.5986195980643021,Khac (Peripheral)
5783,0.0005614035087719298,1.5017440388627848e-06,6.311732251048641e-05,4,5,0.625,-0.5316210498898012,Streamer Cau noi (Bridge)
5034,0.0008421052631578947,0.0007467568152230439,0.00011640523554615777,6,16,0.5,0.03529896973110142,Khac (Peripheral)
6847,0.0008421052631578947,2.6673388866974347e-05,9.251244155661164e-05,6,4,0.5,-0.24934032964200262,Khac (Peripheral)
1142,0.006736842105263157,0.0015989077263649037,0.0005738788125858288,48,4,0.5052083333333333,1.6949601519441915,Khac (Peripheral)
2362,0.001543859649122807,1.2898404366636611e-05,0.00013050470608913864,11,5,0.31404958677685935,-0.009936842054014941,Khac (Peripheral)
6463,0.0016842105263157893,0.0005388225332359344,0.0001604304342448388,12,4,0.7361111111111112,-0.18229548544937524,Streamer Cau noi (Bridge)
1757,0.00014035087719298245,0.0,3.478685934646111e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
242,0.0008421052631578947,0.00015699828406518751,0.0001168471859681844,6,4,0.5,-0.24934032964200262,Khac (Peripheral)
3670,0.00014035087719298245,0.0,3.588128719988251e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
2893,0.00014035087719298245,0.0,3.2422327196825754e-05,1,1,0.0,-0.7142676008076517,Khac (Peripheral)
3775,0.0005614035087719298,0.0001258363468895824,6.795204413545686e-05,4,1,0.625,-0.5986195980643021,Streamer Cau noi (Bridge)
452,0.0029473684210526313,0.00037029287651199844,0.00028886040745479017,21,13,0.7845804988662132,1.6559184103938005,Streamer Cau noi (Bridge)
6646,0.0002807017543859649,0.0,7.821871253711341e-05,2,9,0.0,-0.1780241547109686,Khac (Peripheral)
6088,0.00042105263157894734,7.91297922283229e-06,5.524448621256496e-05,3,5,0.4444444444444444,-0.5316210498898012,Khac (Peripheral)
6035,0.0005614035087719298,3.5093456082821686e-06,6.326960265919995e-05,4,6,0.625,-0.29170288937188404,Streamer Cau noi (Bridge)
5445,0.0018245614035087717,8.146496636387732e-05,0.0001658921127323035,13,14,0.544378698224852,0.3889965454398545,Khac (Peripheral)
2073,0.00014035087719298245,0.0,6.505325070537838e-05,1,12,0.0,-1.2247448713915894,Khac (Peripheral)
637,0.00042105263157894734,0.00014037057832678272,8.045784431537644e-05,3,14,0.0,-0.2539918620224932,Khac (Peripheral)
3847,0.005192982456140351,0.0011525691269554947,0.0004036930029002108,37,5,0.6910153396639883,0.7353263119971083,Streamer Cau noi (Bridge)
81,0.0023859649122807015,0.0002467251555460332,0.00020962251936869878,17,14,0.7820069204152249,0.003203500962445893,Streamer Cau noi (Bridge)
1551,0.0005614035087719298,0.00018839718804207302,8.362792154745272e-05,4,6,0.375,-0.2207600416545527,Khac (Peripheral)
5064,0.001543859649122807,0.0002285973891318824,0.00015323874840946598,11,4,0.6446280991735538,-0.11525064125674786,Streamer Cau noi (Bridge)
679,0.00014035087719298245,0.0,3.211486823569884e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
5131,0.0007017543859649122,3.304603994803676e-05,7.628697454495231e-05,5,9,0.56,-0.09760367786544846,Khac (Peripheral)
6255,0.0008421052631578947,5.0519975993960796e-05,9.964755576817586e-05,6,1,0.2777777777777777,-0.25167558983425337,Khac (Peripheral)
6022,0.0019649122807017545,0.00035708369005440046,0.00019061452511447935,14,5,0.7448979591836735,-0.2335157882693519,Streamer Cau noi (Bridge)
3461,0.0007017543859649122,3.2038910572698976e-05,7.655259328347317e-05,5,9,0.72,-0.1780241547109686,Streamer Cau noi (Bridge)
4941,0.00014035087719298245,0.0,3.54830612416163e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
2161,0.003929824561403509,0.0015266462519494275,0.0003114930455490825,28,1,0.5433673469387754,1.2517484458292911,Khac (Peripheral)
926,0.0009824561403508772,2.6794148009281065e-05,0.00010851856252687493,7,6,0.7346938775510204,-0.29170288937188404,Streamer Cau noi (Bridge)
1969,0.002105263157894737,0.0001948439903995077,0.0002193006014175336,15,9,0.7911111111111111,0.06323727582559185,Streamer Cau noi (Bridge)
5343,0.0014035087719298245,0.000168436697509781,0.0001377658369742509,10,15,0.84,-0.3322541788802534,Streamer Cau noi (Bridge)
124,0.002245614035087719,0.00020715260585347578,0.00020586285382693422,16,5,0.65625,-0.1589894728642396,Streamer Cau noi (Bridge)
2654,0.008280701754385965,0.002338731488943039,0.0006759858088246455,59,1,0.4067796610169492,4.37424451989973,Khac (Peripheral)
3814,0.0007017543859649122,9.976870327651508e-06,7.843635441679878e-05,5,9,0.72,-0.2584446315564888,Streamer Cau noi (Bridge)
3901,0.00042105263157894734,1.0659480703126006e-06,5.515531115047142e-05,3,15,0.4444444444444444,-0.3322541788802534,Khac (Peripheral)
481,0.00042105263157894734,1.0819621989540641e-05,6.804743274639493e-05,3,14,0.0,-0.2539918620224932,Khac (Peripheral)
6862,0.0005614035087719298,3.365849561445451e-05,6.096468119067278e-05,4,4,0.5,-0.38343001802725735,Khac (Peripheral)
6731,0.002807017543859649,0.000371872298900708,0.00022587689902574013,20,5,0.4850000000000001,0.3626947349715467,Khac (Peripheral)
5342,0.0007017543859649122,5.9475171493814614e-05,7.765725464159041e-05,5,1,0.72,-0.7142676008076517,Streamer Cau noi (Bridge)
4274,0.005333333333333333,0.002351698196194341,0.0005058130965407495,38,16,0.8130193905817175,0.7490000139818083,Streamer Cau noi (Bridge)
2320,0.0008421052631578947,2.266574000553333e-05,9.003521273001031e-05,6,8,0.6666666666666667,-0.09500931747723713,Streamer Cau noi (Bridge)
1123,0.00042105263157894734,1.1109979779937931e-07,6.051788575547796e-05,3,15,0.4444444444444444,-0.3322541788802534,Khac (Peripheral)
6369,0.00014035087719298245,0.0,3.156459102178747e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
2510,0.00014035087719298245,0.0,3.099702793529154e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
4770,0.0002807017543859649,6.812039864873755e-06,4.9449567093731654e-05,2,10,0.5,-0.7862515977683556,Khac (Peripheral)
2495,0.0032280701754385964,0.0043444115878362825,0.0003719388592156203,23,15,0.6994328922495274,2.402107914877507,Streamer Cau noi (Bridge)
1895,0.0002807017543859649,5.076694834892331e-06,4.3871262220427094e-05,2,16,0.5,-0.23233892186291363,Khac (Peripheral)
2938,0.0009824561403508772,1.9321386297932836e-06,9.791400716571726e-05,7,4,0.0,-0.04820579706412048,Khac (Peripheral)
195,0.0019649122807017545,0.0006193931549115724,0.00018983520533855311,14,4,0.6020408163265307,0.018839047128506894,Khac (Peripheral)
6002,0.0002807017543859649,1.8817844975971014e-06,4.898079694371842e-05,2,1,0.5,-0.7142676008076517,Khac (Peripheral)
6725,0.00042105263157894734,3.502088362100952e-06,5.529338150590163e-05,3,4,0.0,-0.31638517383463,Khac (Peripheral)
1928,0.0011228070175438596,0.00010831175406444348,0.00011094003920778123,8,6,0.75,-0.2207600416545527,Streamer Cau noi (Bridge)
3166,0.001543859649122807,0.00018150537685514178,0.0001401871182329822,11,9,0.6115702479338844,0.14365775267111203,Khac (Peripheral)
2168,0.007298245614035087,0.0010974740765441198,0.0005548852254620876,52,5,0.5599112426035504,1.7786947276686809,Khac (Peripheral)
2792,0.0008421052631578947,1.9474650157636086e-05,9.974619496094634e-05,6,4,0.0,-0.11525064125674786,Khac (Peripheral)
491,0.0011228070175438596,9.060302664171757e-05,0.00010755632607445292,8,1,0.71875,-0.5986195980643021,Streamer Cau noi (Bridge)
1030,0.0002807017543859649,3.9763432486532903e-07,4.8210278219780704e-05,2,9,0.5,-0.2584446315564888,Khac (Peripheral)
2419,0.002105263157894737,0.00030570458277163007,0.00020365816646540082,15,1,0.7377777777777778,-0.1360275870909038,Streamer Cau noi (Bridge)
1891,0.0008421052631578947,3.2144047901661407e-05,9.176933111850896e-05,6,3,0.6111111111111112,-0.21756040548587458,Khac (Peripheral)
6239,0.0036491228070175434,0.00036815033944555525,0.00030133958239996633,26,5,0.695266272189349,0.21364210416132204,Streamer Cau noi (Bridge)
6365,0.0005614035087719298,5.7139705931061677e-05,7.633987804868858e-05,4,14,0.0,-0.12539418053002366,Khac (Peripheral)
3374,0.0002807017543859649,3.169075593682815e-07,4.261962282586141e-05,2,15,0.5,-0.6360721892977823,Khac (Peripheral)
2881,0.00042105263157894734,0.0,5.5085561743617204e-05,3,6,0.0,-0.2207600416545527,Khac (Peripheral)
2465,0.00014035087719298245,0.0,3.3529200997194024e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
433,0.002245614035087719,0.00047636924701896196,0.00022736934033952829,16,1,0.421875,0.5578604293691938,Khac (Peripheral)
4918,0.0002807017543859649,0.001390195115103875,0.00011616003046146679,2,16,0.0,-0.14312629133157528,Khac (Peripheral)
1222,0.0002807017543859649,0.0,4.499996360243332e-05,2,4,0.0,-0.38343001802725735,Khac (Peripheral)
6356,0.00042105263157894734,1.695920066315198e-05,6.775462386167196e-05,3,16,0.4444444444444444,-0.14312629133157528,Khac (Peripheral)
3227,0.00042105263157894734,1.1189767730610767e-06,7.256624541983626e-05,3,13,0.0,-0.06899660043307508,Khac (Peripheral)
1098,0.00014035087719298245,0.0,3.787232723701568e-05,1,4,0.0,-0.45047486221988475,Khac (Peripheral)
4010,0.0005614035087719298,1.0400337372619889e-05,8.758917948748288e-05,4,9,0.625,-0.1780241547109686,Streamer Cau noi (Bridge)
3027,0.00014035087719298245,0.0,3.294522059138826e-05,1,6,0.0,-0.3626457370892153,Khac (Peripheral)
6396,0.00014035087719298245,0.0,3.253430138346378e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
1010,0.006456140350877193,0.003199516793521923,0.000532743817655436,46,5,0.6776937618147448,1.10795788902267,Streamer Cau noi (Bridge)
2578,0.0008421052631578947,5.5895515353451976e-05,9.037557282418189e-05,6,0,0.7777777777777778,-0.2570494701082677,Streamer Cau noi (Bridge)
1085,0.0018245614035087717,0.0004249391795783666,0.00020419988391640436,13,5,0.5917159763313609,-0.08446315745912726,Khac (Peripheral)
2699,0.0008421052631578947,8.404089717896431e-05,9.004733837524053e-05,6,16,0.4444444444444444,0.03529896973110142,Khac (Peripheral)
152,0.0002807017543859649,0.0,4.4802128571444265e-05,2,16,0.0,-0.14312629133157528,Khac (Peripheral)
624,0.0009824561403508772,0.00014791809487706562,0.00012260216982463849,7,15,0.6938775510204083,-0.02843616846272445,Streamer Cau noi (Bridge)
4115,0.0019649122807017545,0.00013863083028260484,0.0001688639848126834,14,1,0.7040816326530612,-0.1360275870909038,Streamer Cau noi (Bridge)
191,0.0018245614035087717,8.225847232426158e-05,0.00016299715624878744,13,6,0.5917159763313609,0.13395419693210384,Khac (Peripheral)
6025,0.0014035087719298245,0.00028782212066648713,0.00014200718801699017,10,8,0.6599999999999999,0.25678193912766795,Streamer Cau noi (Bridge)
6278,0.00042105263157894734,1.3567841241611557e-05,6.42399401181384e-05,3,4,0.0,-0.31638517383463,Khac (Peripheral)
1849,0.00014035087719298245,0.0,3.237600585943195e-05,1,16,0.0,-0.23233892186291363,Khac (Peripheral)
52,0.0008421052631578947,0.0014071581400573263,0.00011648078334229176,6,14,0.5,-0.12539418053002366,Khac (Peripheral)
2097,0.00042105263157894734,0.000670476769925448,6.13685888377406e-05,3,5,0.4444444444444444,-0.5316210498898012,Khac (Peripheral)
6064,0.003087719298245614,0.0007967512992226154,0.00028901103367752544,22,4,0.5537190082644629,0.42110811228427114,Khac (Peripheral)
842,0.0002807017543859649,5.545049447926535e-06,4.3555131672675224e-05,2,16,0.5,-0.23233892186291363,Khac (Peripheral)
4645,0.00014035087719298245,0.0,3.5586108857642153e-05,1,16,0.0,-0.23233892186291363,Khac (Peripheral)
6010,0.0007017543859649122,3.784790314370326e-05,7.488024368143152e-05,5,5,0.6399999999999999,-0.5316210498898012,Streamer Cau noi (Bridge)
2886,0.0014035087719298245,0.00022962503269730825,0.0001399452095766739,10,5,0.31999999999999984,-0.08446315745912726,Khac (Peripheral)
250,0.0008421052631578947,8.214213711934308e-06,9.831031567066387e-05,6,0,0.6666666666666667,0.029268008972723546,Streamer Cau noi (Bridge)
4559,0.0005614035087719298,5.28651795876699e-05,8.199382961356253e-05,4,9,0.375,-0.09760367786544846,Khac (Peripheral)
1373,0.0007017543859649122,0.00011953116242394546,8.551060069504174e-05,5,9,0.56,-0.09760367786544846,Khac (Peripheral)
1209,0.00014035087719298245,0.0,3.169045280034142e-05,1,6,0.0,-0.3626457370892153,Khac (Peripheral)
3056,0.0002807017543859649,6.502921935215181e-06,4.2260216916788844e-05,2,9,0.5,-0.2584446315564888,Khac (Peripheral)
5039,0.0008421052631578947,6.999598384426471e-05,8.784207481329882e-05,6,3,0.7777777777777778,-0.3881735655774289,Streamer Cau noi (Bridge)
1555,0.001263157894736842,0.00018790845018787564,0.00012316046741777146,9,9,0.7654320987654322,-0.1780241547109686,Streamer Cau noi (Bridge)
5822,0.00042105263157894734,2.0525554642049615e-05,5.407452180925795e-05,3,1,0.4444444444444444,-0.5986195980643021,Khac (Peripheral)
5819,0.0002807017543859649,0.0,4.7892759348628554e-05,2,16,0.0,-0.14312629133157528,Khac (Peripheral)
3766,0.0002807017543859649,9.721063863490667e-06,4.848864615841375e-05,2,9,0.5,-0.2584446315564888,Khac (Peripheral)
193,0.00042105263157894734,0.00020622198852232146,6.334596002705907e-05,3,4,0.4444444444444444,-0.38343001802725735,Khac (Peripheral)
4367,0.00014035087719298245,0.0,3.1992374573487124e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
3082,0.0002807017543859649,1.2398288660805595e-06,4.690842083272829e-05,2,4,0.5,-0.45047486221988475,Khac (Peripheral)
5291,0.0005614035087719298,1.0547074073858027e-06,6.445941981707275e-05,4,3,0.625,-0.3881735655774289,Streamer Cau noi (Bridge)
1071,0.00014035087719298245,0.0,3.7399835021286815e-05,1,15,0.0,-0.6360721892977823,Khac (Peripheral)
4563,0.00042105263157894734,4.514769421422116e-06,6.109525167003408e-05,3,15,0.6666666666666667,-0.6360721892977823,Streamer Cau noi (Bridge)
4701,0.0009824561403508772,5.671141926929035e-05,0.00010486707616205576,7,16,0.44897959183673464,0.12451160026243978,Khac (Peripheral)
146,0.0016842105263157893,0.00011500966495197615,0.00016572708904695658,12,9,0.7638888888888888,-0.0171832010199283,Streamer Cau noi (Bridge)
516,0.0005614035087719298,1.479991798599014e-05,7.25496924909065e-05,4,1,0.375,-0.4829715953209526,Khac (Peripheral)
4929,0.0029473684210526313,0.000354549556486963,0.00027246124080865627,21,10,0.46712018140589573,3.45623098185673,Khac (Peripheral)
3342,0.0032280701754385964,0.0006823165555224747,0.000280195086620048,23,5,0.6540642722117203,0.28816841956643435,Streamer Cau noi (Bridge)
5807,0.0009824561403508772,8.691057017942258e-05,0.00010169351598327961,7,6,0.7346938775510204,-0.29170288937188404,Streamer Cau noi (Bridge)
774,0.00042105263157894734,2.3657281028087726e-06,5.0002700234841506e-05,3,1,0.0,-0.4829715953209526,Khac (Peripheral)
4047,0.00014035087719298245,0.0,3.263458656038808e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
3143,0.0005614035087719298,3.0313587319244632e-05,6.689389301998273e-05,4,6,0.625,-0.29170288937188404,Streamer Cau noi (Bridge)
4715,0.002105263157894737,0.00021248911225663834,0.00017225268673511668,15,1,0.24,0.6735084321125433,Khac (Peripheral)
3839,0.003508771929824561,0.0004816101396603126,0.0002859817651772483,25,1,0.5184,1.1361004430859416,Khac (Peripheral)
1286,0.00014035087719298245,0.0,3.2385891955629855e-05,1,6,0.0,-0.3626457370892153,Khac (Peripheral)
2204,0.0016842105263157893,0.00032406999257599824,0.00018449468013037704,12,0,0.5277777777777778,1.4608554043776796,Khac (Peripheral)
3285,0.02568421052631579,0.011134526006329014,0.0023968733947537946,183,16,0.7760757263579086,6.63703362905014,Khac (Peripheral)
4209,0.0014035087719298245,0.00016021107155378587,0.00012747147611644975,10,5,0.31999999999999984,-0.08446315745912726,Khac (Peripheral)
4258,0.0002807017543859649,0.00014414197046740956,5.192123453223832e-05,2,9,0.0,-0.1780241547109686,Khac (Peripheral)
2716,0.0002807017543859649,0.0,4.3427330578479334e-05,2,14,0.5,-0.5111872250074323,Khac (Peripheral)
4690,0.00042105263157894734,1.7522644109289199e-06,5.595070081308186e-05,3,9,0.0,-0.09760367786544846,Khac (Peripheral)
568,0.0008421052631578947,5.7822716025057025e-05,9.213912715368733e-05,6,9,0.2777777777777777,0.06323727582559185,Khac (Peripheral)
1839,0.00042105263157894734,0.00014037057832678272,8.198787885895665e-05,3,14,0.0,-0.2539918620224932,Khac (Peripheral)
4573,0.0007017543859649122,6.311397210754632e-05,7.721704047328286e-05,5,5,0.6399999999999999,-0.5316210498898012,Streamer Cau noi (Bridge)
1461,0.0011228070175438596,2.815018242630072e-05,0.00011747474990798604,8,6,0.5625,-0.07887434621989009,Khac (Peripheral)
6706,0.002245614035087719,0.00011847632923013725,0.0001995608196062455,16,6,0.765625,-0.00793149850255878,Streamer Cau noi (Bridge)
850,0.001263157894736842,0.00028766955462748245,0.0001304133579882898,9,16,0.7160493827160495,-0.05391366080023693,Streamer Cau noi (Bridge)
3845,0.002807017543859649,0.00012889285463588897,0.00021286049348434642,20,1,0.59,0.210916421139145,Khac (Peripheral)
4856,0.0005614035087719298,6.250674707315144e-06,7.225715354937886e-05,4,9,0.375,-0.09760367786544846,Khac (Peripheral)
1858,0.002245614035087719,0.000188713636090116,0.0001939573793552349,16,3,0.640625,0.635505394971897,Streamer Cau noi (Bridge)
600,0.00042105263157894734,1.7739007167967884e-06,8.166282077143601e-05,3,15,0.4444444444444444,-0.3322541788802534,Khac (Peripheral)
5320,0.0008421052631578947,4.0978857549504355e-05,8.696091999746233e-05,6,14,0.6111111111111112,-0.3825895435149627,Khac (Peripheral)
4825,0.0005614035087719298,6.943529970954611e-06,7.385720131741297e-05,4,16,0.625,-0.14312629133157528,Streamer Cau noi (Bridge)
4070,0.0023859649122807015,0.000199189282617742,0.000211465063436035,17,1,0.11072664359861584,1.020452440342592,Khac (Peripheral)
612,0.0011228070175438596,1.997113794383045e-05,0.00010737021371628101,8,1,0.21875,-0.020379584347554196,Khac (Peripheral)
4454,0.00042105263157894734,3.4352500047345316e-06,5.868068867556994e-05,3,9,0.4444444444444444,-0.1780241547109686,Khac (Peripheral)
6134,0.00014035087719298245,0.0,3.84193292206892e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
3680,0.00014035087719298245,0.0,3.302007355689469e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
6653,0.0008421052631578947,2.5473676922860286e-05,9.86667468214164e-05,6,9,0.0,0.14365775267111203,Khac (Peripheral)
384,0.0008421052631578947,1.752649548631171e-05,8.777362286391955e-05,6,6,0.5,-0.1498171939372214,Khac (Peripheral)
7061,0.00014035087719298245,0.0,3.11867103224259e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
5453,0.001543859649122807,0.00017550959840497533,0.00014307353839377362,11,5,0.7933884297520661,-0.38256841907957656,Streamer Cau noi (Bridge)
6306,0.0002807017543859649,5.577056669953286e-07,5.008949657581088e-05,2,0,0.5,-0.5433669491892589,Khac (Peripheral)
549,0.0005614035087719298,6.638024138580483e-05,7.892001226357332e-05,4,8,0.625,-0.4468005740821422,Streamer Cau noi (Bridge)
2921,0.0008421052631578947,1.7845804876687688e-05,9.202552774377744e-05,6,4,0.0,-0.11525064125674786,Khac (Peripheral)
2956,0.0011228070175438596,0.00013260420950468512,0.00012055405527156861,8,1,0.6875,-0.4829715953209526,Streamer Cau noi (Bridge)
6732,0.00042105263157894734,2.6371346612644314e-06,5.4589597689339565e-05,3,0,0.4444444444444444,-0.2570494701082677,Khac (Peripheral)
5740,0.0002807017543859649,1.92029459237543e-07,4.6266436419755024e-05,2,5,0.0,-0.5316210498898012,Khac (Peripheral)
2079,0.0036491228070175434,0.001142720020266754,0.00030832605990988563,26,0,0.8520710059171598,0.3155854880537148,Streamer Cau noi (Bridge)
5960,0.0009824561403508772,4.054434141747166e-05,0.00011530888795550206,7,14,0.8163265306122449,-0.3825895435149627,Streamer Cau noi (Bridge)
1250,0.0007017543859649122,6.159957415858438e-05,9.309023723537351e-05,5,8,0.31999999999999984,0.25678193912766795,Khac (Peripheral)
53,0.001263157894736842,3.359411490374962e-05,0.00011864858618216377,9,1,0.7407407407407407,-0.36732359257760294,Streamer Cau noi (Bridge)
1584,0.0016842105263157893,0.0019485017220059783,0.00019523329611638888,12,6,0.8194444444444444,-0.1498171939372214,Streamer Cau noi (Bridge)
3488,0.0002807017543859649,3.4116310774150646e-05,5.1287047006879196e-05,2,9,0.0,-0.1780241547109686,Khac (Peripheral)
6708,0.0011228070175438596,8.53456049397613e-05,0.00010893424477975649,8,5,0.75,-0.4570947344846889,Streamer Cau noi (Bridge)
6027,0.0005614035087719298,0.0001429081351829588,9.227401682720036e-05,4,16,0.375,-0.05391366080023693,Khac (Peripheral)
944,0.0008421052631578947,0.00015000011894867986,0.000105717071932571,6,6,0.0,-0.00793149850255878,Khac (Peripheral)
4089,0.0011228070175438596,8.037515824807185e-05,0.00011648321575086878,8,2,0.65625,0.34519012525093823,Streamer Cau noi (Bridge)
